Incident_ID,Injury,Gender,School_Affiliation,Age,Race
20180309KYFRL,,Male,Student,Teen,
20180307ALHUB,Fatal,Female,Student,Teen,Black
20180305MOKIC,,,,,
20180228GADAD,,,,,
20180226WAOAT,,,,,
20180220OHJAM,,Male,Student,13,
20180215FLNOC,,,,,
20180214FLMAP,Wounded,Female,Teacher,50,
20180214FLMAP,Fatal,Female,Student,14,
20180214FLMAP,Wounded,Female,Student,18,
20180214FLMAP,Wounded,Female,Student,Teen,
20180214FLMAP,Fatal,Female,Student,18,
20180214FLMAP,Wounded,Female,Student,Teen,
20180214FLMAP,Wounded,Female,Student,17,
20180214FLMAP,Fatal,Male,Teacher,49,
20180214FLMAP,Wounded,Female,Student,17,
20180214FLMAP,Wounded,Male,Student,Teen,
20180214FLMAP,Fatal,Female,Student,17,
20180214FLMAP,Wounded,Female,Student,Teen,
20180214FLMAP,Fatal,Female,Student,14,
20180214FLMAP,Wounded,Male,Student,15,
20180214FLMAP,Fatal,Male,Student,15,
20180214FLMAP,Fatal,Male,Teacher,35,
20180214FLMAP,Wounded,,Student,Teen,
20180214FLMAP,Fatal,Male,Student,14,
20180214FLMAP,Fatal,Male,Student,14,
20180214FLMAP,Fatal,Female,Student,14,
20180214FLMAP,Wounded,Male,Student,15,
20180214FLMAP,Fatal,Female,Student,14,
20180214FLMAP,Wounded,Male,Student,15,
20180214FLMAP,Fatal,Male,Student,17,
20180214FLMAP,Fatal,Female,Student,16,
20180214FLMAP,Wounded,Female,Student,Teen,
20180214FLMAP,Fatal,Male,Student,17,
20180214FLMAP,Wounded,Female,Student,Teen,
20180214FLMAP,Wounded,Female,Student,17,
20180214FLMAP,Fatal,Female,Teacher,37,
20180214FLMAP,Fatal,Male,Student,15,
20180214FLMAP,Wounded,Male,Student,Teen,
20180214FLMAP,Fatal,Female,Student,14,
20180214FLMAP,Wounded,Male,Student,Teen,
20180209TNPEN,Wounded,Male,No Relation,17,Black
20180208NYTHN,,,,,
20180205MNHAM,,,,,
20180205MDOXO,Wounded,Male,Student,17,
20180201CASAL,Non-gunshot Injury,,Student,Teen,
20180201CASAL,Non-gunshot Injury,,Student,Teen,
20180201CASAL,Wounded,Female,Student,15,
20180201CASAL,Wounded,Male,Student,15,
20180201CASAL,Non-gunshot Injury,,Teacher,30,
20180131PALIP,Fatal,Male,No Relation,32,
20180126MIDED,,,,,
20180125ALMUM,,,,,
20180123KYMAB,Fatal,Male,Student,15,
20180123KYMAB,Wounded,Male,Student,Teen,
20180123KYMAB,Fatal,Male,Student,15,
20180123KYMAB,Wounded,Male,Student,Teen,
20180123KYMAB,Wounded,Male,Student,Teen,
20180123KYMAB,Wounded,Male,Student,Teen,
20180123KYMAB,Wounded,Female,Student,Teen,
20180123KYMAB,Wounded,Female,Student,Teen,
20180123KYMAB,Wounded,Male,Student,Teen,
20180123KYMAB,Wounded,Male,Student,Teen,
20180123KYMAB,Wounded,Male,Student,Teen,
20180123KYMAB,Wounded,Female,Student,Teen,
20180123KYMAB,Wounded,Male,Student,Teen,
20180123KYMAB,Wounded,Male,Student,Teen,
20180123KYMAB,Wounded,Male,Student,Teen,
20180123KYMAB,Wounded,Female,Student,Teen,
20180123KYMAB,Wounded,Male,Student,Teen,
20180123KYMAB,Wounded,Male,Student,Teen,
20180123KYMAB,Wounded,Female,Student,Teen,
20180123KYMAB,Wounded,Male,Student,Teen,
20180122TXITI,Wounded,Female,Student,Teen,
20180122LANEN,,,,,
20180116VTMOM,,Male,No Relation,32,White
20180109AZCOS,,Male,Student,Teen,
20180105IAFOF,,,,,
20180104WANES,,,,,
20171231WAPIM,,,,,
20171231LAEDA,Fatal,Male,Nonstudent Using Athletic Facilities/Attending Game,Adult,
20171231LAEDA,Fatal,Male,Nonstudent Using Athletic Facilities/Attending Game,Adult,
20171227CALIL,Wounded,Male,No Relation,Adult,
20171219MIBEB,Wounded,Male,Student,Teen,
20171214TXELD,,,,,
20171212TXSAP,Wounded,Male,Relative,21,
20171212TXSAP,Wounded,Male,Relative,20,
20171211NCHIH,,,,,
20171209ILCHC,Wounded,Female,Student,15,
20171209ILCHC,Wounded,Female,Student,17,
20171209ILCHC,Wounded,Female,Student,18,
20171207NMAZA,Fatal,Male,Student,Teen,Hispanic
20171207NMAZA,Fatal,Female,Student,Teen,Hispanic
20171130VASAV,,Male,Student,Teen,
20171129OHBAL,,,,,
20171128CABOS,,,,,
20171123COMAD,Wounded,Female,No Relation,Adult,
20171123COMAD,Wounded,Male,No Relation,Child,
20171123COMAD,Wounded,Male,No Relation,Child,
20171117TNNOJ,,,,,
20171114FLLAM,,Male,Student,17,
20171114CARAR,Wounded,Female,Unknown,31,
20171114CARAR,Wounded,Male,Student,6,
20171114CARAR,Wounded,Male,Student,6,
20171114CARAR,Wounded,,Student,Child,
20171114CARAR,Wounded,,,Adult,
20171114CARAR,Wounded,,,Adult,
20171114CARAR,Wounded,Male,Parent,Adult,
20171114CARAR,Wounded,,Student,Child,
20171114CARAR,Wounded,Male,Relative,2,
20171114CARAR,Wounded,Male,Parent,20,
20171114CARAR,Wounded,,Student,Child,
20171114CARAR,Wounded,,Student,Child,
20171114CARAR,Wounded,Male,,39,
20171114CARAR,Wounded,,Student,Child,
20171114CARAR,Wounded,,Student,Child,
20171114CARAR,Wounded,Female,,,
20171114CARAR,Wounded,Male,Student,10,
20171114CARAR,Wounded,,Student,Child,
20171110GALAM,,,,,
20171109GABEC,Wounded,Male,Student,15,
20171109GABEC,Wounded,Female,Student,15,
20171103MIPAL,Wounded,Female,No Relation,15,
20171027NYPRU,,,,,
20171020OHSTT,,,,,
20171014NCKEK,,,,,
20171012NCCHC,,,,,
20170930PAPUC,Wounded,Male,No Relation,42,
20170929MOLEL,,Female,Student,Teen,
20170929CASUL,Wounded,,Teacher,Adult,
20170929CASUL,Wounded,,Student,Child,
20170929CASUL,Wounded,,Student,Child,
20170929CASUL,Wounded,,Student,Child,
20170929CASUL,Wounded,,Teacher,Adult,
20170928KYSOL,,Male,No Relation,20,Black
20170920ILMAM,Wounded,Male,Student,Teen,
20170913WAFRR,Wounded,,Student,Teen,
20170913WAFRR,Fatal,Male,Student,Teen,
20170913WAFRR,Wounded,,Student,Teen,
20170913WAFRR,Wounded,,Student,Teen,
20170908OHCOC,,,,,
20170908ARNON,Wounded,Male,No Relation,Teen,
20170831CAARS,,,,,
20170817GALIL,,Male,Teacher,Adult,
20170813NYHUH,Wounded,,Student,Child,
20170813NYHUH,Wounded,,Student,Child,
20170801GABAV,Wounded,Female,Student,Teen,
20170721UTSPS,Wounded,Male,Unknown,18,
20170719WIHIM,Wounded,Male,No Relation,32,
20170622SCWIF,,Male,Student,Teen,
20170616ILWAC,Wounded,Female,Student,12,
20170616ILWAC,Wounded,Female,Student,7,
20170526OKMCT,Wounded,Male,Student,13,
20170524NEMCO,Fatal,Male,,21,Black
20170524ALGRG,,,Student,Teen,
20170523TXKEK,,Male,Principal/Vice-Principal,Adult,
20170515LAMOL,Wounded,Male,Student,Teen,
20170415ORMEP,Fatal,Male,Nonstudent Using Athletic Facilities/Attending Game,38,White
20170415OKBOT,Wounded,Male,Former Student,52,
20170410CANOS,Fatal,Male,Student,8,
20170410CANOS,Wounded,Male,Student,9,
20170410CANOS,Fatal,Female,Teacher,53,
20170328PALIP,Wounded,Male,Nonstudent Using Athletic Facilities/Attending Game,22,
20170321CAKIK,Wounded,Male,Student,18,
20170316ALROM,Wounded,Female,Student,Teen,
20170218MNMAM,,Female,Intimate Relationship,Adult,
20170206LASCB,,,,,
20170127SCSOA,Wounded,Female,Student,15,
20170127SCSOA,Wounded,Male,Nonstudent Using Athletic Facilities/Attending Game,19,
20170127SCSOA,Wounded,Female,Student,13,
20170127ILSCN,Fatal,Male,Parent,37,White
20170120OHWEW,Wounded,Male,Student,16,
20170117FLFRE,,,,,
20170110ALALA,,,,,
20170101DELAH,Wounded,Male,Unknown,17,
20161216FLSAJ,Non-gunshot Injury,,Student,Teen,
20161209NVHUR,Wounded,Male,Student,14,White
20161209MOBAS,Wounded,Male,Former Student,19,Black
20161201UTMUB,,,,,
20161117MNCRS,,,,,
20161111MIBAA,Wounded,Female,Teacher,Adult,
20161103COBEB,,Male,Student,15,
20161102COGRG,,Male,Student,17,Hispanic
20161025UTUNS,Wounded,Male,Student,16,
20161018CAJUS,Wounded,Male,Student,Teen,
20161018CAJUS,Wounded,Male,Student,Teen,
20161018CAJUS,Wounded,Female,Student,15,
20161018CAJUS,Wounded,Male,Student,Teen,
20161015GABEA,Wounded,Female,Student,17,
20161013OHLIC,Wounded,Male,Student,Teen,Black
20161013OHLIC,Wounded,Male,Student,Teen,Black
20161011ALVIM,Wounded,Male,Student,Teen,
20161006TXDUF,Wounded,Male,Unknown,18,
20160930ILCHC,Wounded,Male,Bus Driver,31,
20160928SCTOT,Wounded,,Student,Child,White
20160928SCTOT,Fatal,,Student,6,White
20160928SCTOT,Wounded,,Student,6,White
20160928SCTOT,Wounded,,Teacher,47,White
20160927OHELC,Wounded,Male,Other Staff,Adult,
20160927OHELC,Wounded,Male,Nonstudent Using Athletic Facilities/Attending Game,Adult,
20160927OHELC,Wounded,Male,Nonstudent Using Athletic Facilities/Attending Game,20,
20160926MSTAJ,Wounded,Male,Student,17,Black
20160909PASMY,Wounded,Male,Nonstudent Using Athletic Facilities/Attending Game,23,
20160909PASMY,Wounded,Male,Nonstudent Using Athletic Facilities/Attending Game,20,
20160909IACEC,,Male,Student,15,
20160908TXALA,Wounded,Female,Student,17,
20160908TXALA,Wounded,Female,Student,17,
20160907MIDED,,Male,Principal/Vice-Principal,Adult,
20160902OKMCT,Wounded,Male,Student,13,
20160819FLSOM,,,,,
20160817OHWEC,Wounded,Male,No Relation,18,
20160817OHWEC,Wounded,Male,No Relation,19,
20160725MOAVA,Wounded,Male,Former Student,18,White
20160630CAWOH,Wounded,Female,No Relation,23,
20160616ILMCC,Fatal,Male,Other Staff,25,Black
20160608MAJED,Wounded,Female,Unknown,67,
20160608MAJED,Fatal,Male,Student,17,Black
20160608MAJED,Wounded,Male,Student,Teen,
20160608MAJED,Wounded,Male,Student,Teen,
20160515KSAUA,Wounded,Female,Relative,28,
20160513SCSOG,,Male,Student,16,
20160506IDROT,,,,,
20160506FLOSP,,Male,No Relation,28,
20160505MDHIB,Wounded,Male,Parent,Adult,White
20160505MDHIB,Fatal,Female,Parent,44,White
20160504COEAP,Wounded,Female,Teacher,Adult,
20160502TXKID,,Male,Student,15,Black
20160423WIANA,Wounded,Male,Student,Teen,
20160423WIANA,Wounded,Female,Student,Teen,
20160315ALHUB,Wounded,Male,Student,Teen,
20160229OHMAM,Wounded,Female,Student,14,
20160229OHMAM,Wounded,Male,Student,14,
20160229OHMAM,Wounded,Male,Student,14,
20160229OHMAM,Wounded,Male,Student,15,
20160226TXPAP,Wounded,Male,Nonstudent Using Athletic Facilities/Attending Game,63,
20160226TXPAP,Wounded,Female,Nonstudent Using Athletic Facilities/Attending Game,59,
20160217PACHC,Wounded,Male,Student,16,
20160217FLROH,,,,,
20160212AZING,Fatal,Female,Student,15,Hispanic
20160209MIMUM,Wounded,Male,Student,Teen,
20160209MIMUM,Wounded,Female,Student,Teen,
20160209MIMUM,Wounded,Male,Student,Teen,
20160129PABEP,,,,,
20160122INLAI,Wounded,Male,Student,15,
20160120INNOI,,,,,
20160113ARHAB,Wounded,Male,Student,18,
20160112DECED,,,,,
20151204KSWEW,Wounded,Male,Student,17,Black
20151120FLNAM,,,,,
20151111ARSUS,Wounded,Male,Student,Teen,
20151105GAVEM,,,,,
20151024TXEDS,Fatal,Male,No Relation,25,Hispanic
20151015TXKAS,,,,,
20150930SDHAH,Wounded,Male,Principal/Vice-Principal,Adult,White
20150922NCCES,Wounded,Male,Parent,33,White
20150911LANOL,Wounded,Female,Unknown,17,
20150903ORNEN,,,,,
20150825GAWSA,Wounded,Female,Student,Child,
20150823TXWIR,,,,,
20150808TXPAP,,,,,
20150724TXELC,Fatal,Male,No Relation,19,
20150705TXCOD,Wounded,Male,Former Student,18,Black
20150629TXJOS,,Male,No Relation,28,
20150627CTSAH,Wounded,Male,Nonstudent Using Athletic Facilities/Attending Game,Teen,
20150627CTSAH,Fatal,Male,Nonstudent Using Athletic Facilities/Attending Game,Teen,
20150627CTSAH,Wounded,Male,Nonstudent Using Athletic Facilities/Attending Game,Teen,
20150627CTSAH,Wounded,Male,Nonstudent Using Athletic Facilities/Attending Game,Teen,
20150623NEFOF,,,,,
20150604NCSOF,,,,,
20150527FLEVE,Wounded,Male,No Relation,30,
20150524MISOF,Wounded,,,,
20150524MISOF,Wounded,,,,
20150524MISOF,Wounded,,,,
20150524MISOF,Wounded,,,,
20150524MISOF,Wounded,,,,
20150524MISOF,Wounded,,,,
20150524MISOF,Wounded,,,,
20150521FLDUJ,Wounded,Female,Student,Teen,
20150521FLDUJ,Wounded,Female,Student,Teen,
20150520TXROR,,Male,Student,18,
20150512FLUNJ,Wounded,Female,Student,14,
20150512FLUNJ,Wounded,Female,Student,15,
20150512AZCOT,,Male,Student,18,Black
20150505GACOC,,,,,
20150504OHWIC,Fatal,Male,No Relation,22,
20150504OHWIC,Wounded,Male,No Relation,26,
20150428MDDRW,Wounded,Male,No Relation,22,
20150427WANOL,,,,,
20150422NVRUL,,,,,
20150417TXSES,,Male,Student,18,Hispanic
20150330MOPEU,Wounded,Male,No Relation,34,
20150215CATEM,Fatal,Male,Student,16,Hispanic
20150215ARLAL,Wounded,Male,No Relation,37,
20150215ARLAL,Wounded,Male,No Relation,13,
20150204MDFRF,Wounded,Male,Student,14,Black
20150204MDFRF,Wounded,Male,Student,15,Black
20150126MNHAR,,Male,Unknown,48,
20150122SCROH,,,,,
20150120ALWIM,Wounded,Male,No Relation,Adult,
20150116FLVAO,Wounded,Female,Student,19,
20150116FLVAO,Wounded,Female,Student,14,
20150115WIWIM,Wounded,Male,Student,15,
20150115WIWIM,Wounded,Male,Teacher,Adult,
20150115WIWIM,Wounded,Male,Nonstudent Using Athletic Facilities/Attending Game,Adult,
20141217MIGOW,Wounded,Male,Student,15,Black
20141217MEBEW,,Male,No Relation,41,White
20141216PASUP,Fatal,Male,No Relation,20,Black
20141212ORROP,Wounded,Male,Student,16,Black
20141212ORROP,Wounded,Female,Student,17,Black
20141212ORROP,Wounded,Male,Gang Member,20,Black
20141212ORROP,Wounded,Female,Student,17,Black
20141120FLMIM,Fatal,Male,No Relation,16,Black
20141120FLMIM,Wounded,Male,No Relation,17,Black
20141024WAMAM,Fatal,Male,Student,15,
20141024WAMAM,Wounded,Male,Student,14,
20141024WAMAM,Wounded,Unknown,Student,Teen,
20141024WAMAM,Fatal,Female,Student,14,
20141024WAMAM,Wounded,Unknown,Student,Teen,
20141024WAMAM,Fatal,Female,Student,14,
20141024WAMAM,Fatal,Female,Student,14,
20141024GALAA,Wounded,Male,Student,17,Black
20141021TNAMM,Wounded,Male,Student,13,
20141003GALAF,Fatal,Male,No Relation,17,Black
20140930NCALA,Wounded,Male,Student,Teen,Black
20140930KYFEL,Wounded,Male,Student,15,Black
20140925NHWEM,,,,,
20140919IANOD,Wounded,Male,Student,Teen,
20140911UTWET,,Female,Teacher,39,White
20140910FLGRL,,Male,Student,14,Black
20140909FLSTM,Wounded,Male,,,
20140814VASAN,Wounded,Male,No Relation,17,Black
20140814VASAN,Fatal,Male,No Relation,16,Black
20140814VASAN,Fatal,Male,No Relation,17,Black
20140813MDHEF,,,,,
20140623MOKEB,Fatal,Male,Student,15,White
20140610ORRET,Fatal,Male,Student,14,White
20140610ORRET,Wounded,Male,Student,15,White
20140521WICLM,Fatal,Female,Student,10,Black
20140514CAJOR,Wounded,Male,Student,14,Black
20140503WAHOE,Wounded,Male,Gang Member,15,
20140421UTPRP,,Male,Student,14,
20140421INSTG,Fatal,Female,Parent,42,
20140411MIEAD,Fatal,Male,Relative,19,Black
20140410OHLIC,Wounded,Male,No Relation,14,
20140410OHLIC,Wounded,Male,No Relation,20,
20140409NCDHG,,,,,
20140403NJUNN,,,,,
20140325GABEC,,,,,
20140312FLACM,Fatal,Female,No Relation,33,Black
20140307LAMAT,Wounded,Male,Unknown,16,
20140220MIRAR,Fatal,Male,Relative,30,
20140211OHCHL,,,,,
20140210NCSAS,Wounded,Male,Student,16,Black
20140207ORBEB,,Male,Student,17,
20140131IANOD,Wounded,Female,Student,15,Black
20140131AZCEP,,,,,
20140128HIPRH,Wounded,Male,Student,Teen,
20140127ILREC,Wounded,Male,Parent,Adult,Black
20140117PADEP,Wounded,Female,Student,15,
20140117PADEP,Wounded,Male,Student,15,
20140115PAKIL,,,,,
20140114NMBER,Wounded,Male,Student,Teen,
20140114NMBER,Wounded,Female,Student,Teen,
20140114LASTB,Wounded,Male,,19,Black
20140113CTHIN,Wounded,Male,Rival School Student,14,
20140109TNLIJ,Wounded,Male,Student,17,
20131219CAEDF,Wounded,Male,Teacher,30,Hispanic
20131213COARC,Fatal,Female,Student,17,White
20131204FLWEW,Wounded,Male,Student,15,Black
20131113PABRP,Wounded,Male,Student,17,
20131113PABRP,Wounded,Male,Student,15,
20131113PABRP,Wounded,Male,Student,17,
20131103GASTL,Wounded,Male,Student,17,
20131101IAALA,,Male,Former Student,23,White
20131023CANEC,Wounded,,Student,Child,
20131023CANEC,Wounded,,Student,Child,
20131023CANEC,Wounded,,Student,Child,
20131021NVSPS,Wounded,Male,Student,12,
20131021NVSPS,Wounded,Male,Student,12,
20131021NVSPS,Fatal,Male,Teacher,45,
20131015TXLAA,,Male,Student,16,Hispanic
20131004FLAGP,Wounded,Male,Student,16,
20131004FLAGP,Wounded,Male,Student,17,
20131002NHWIS,,,,,
20130928MENEG,,Male,Intimate Relationship,19,
20130927ILROC,Wounded,Male,Student,15,
20130830NCCAW,Wounded,Male,Student,15,Black
20130823MSNOS,Fatal,Male,Student,15,
20130823MSNOS,Wounded,Male,Student,Teen,
20130823MSNOS,Wounded,Male,Student,Teen,
20130822TNWEM,,,,,
20130820GAROD,,,,,
20130815TNNOC,Fatal,Male,No Relation,38,Black
20130619FLALW,Fatal,Male,Other Staff,56,White
20130619FLALW,Fatal,Male,Other Staff,48,White
20130618NCHIC,Wounded,Male,No Relation,Adult,
20130523FLREH,Wounded,Male,Student,12,
20130513ALOSB,,,,,
20130430NMTUT,,Male,No Relation,19,
20130429OHLAC,,Male,Student,17,
20130416TXTET,,Male,Student,15,
20130321MIDAS,,Male,Student,13,
20130227GAGRA,,Female,Student,17,Black
20130213CAHIS,Fatal,Male,No Relation,18,Black
20130201MIMAD,Wounded,Male,Unknown,Teen,
20130201MIMAD,Fatal,Male,Unknown,Teen,
20130131GAPRA,Wounded,Male,Student,14,Black
20130129ALDAM,Fatal,Male,Bus Driver,66,
20130111MIOSD,Wounded,Male,Student,16,
20130110CATAT,Wounded,Male,Student,16,White
20130110CATAT,Wounded,Male,Student,Teen,White
20130107FLAPF,Fatal,Male,Parent,27,Black
20121214CTSAN,Fatal,Female,Student,6,White
20121214CTSAN,Fatal,Female,Student,6,Black
20121214CTSAN,Fatal,Female,Student,6,White
20121214CTSAN,Fatal,Female,Student,6,White
20121214CTSAN,Fatal,Female,Student,6,White
20121214CTSAN,Fatal,Female,Teacher,52,White
20121214CTSAN,Fatal,Female,Student,7,White
20121214CTSAN,Fatal,Female,Student,7,White
20121214CTSAN,Fatal,Male,Student,7,
20121214CTSAN,Fatal,Female,Teacher,29,White
20121214CTSAN,Fatal,Female,Student,6,White
20121214CTSAN,Fatal,Female,Teacher,30,White
20121214CTSAN,Fatal,Male,Student,6,
20121214CTSAN,Fatal,Male,Student,7,White
20121214CTSAN,Fatal,Female,Teacher,27,White
20121214CTSAN,Fatal,Male,Student,6,
20121214CTSAN,Fatal,Female,Student,6,
20121214CTSAN,Fatal,Male,Student,6,White
20121214CTSAN,Fatal,Female,Principal/Vice-Principal,47,White
20121214CTSAN,Fatal,Female,Student,6,White
20121214CTSAN,Fatal,Female,Teacher,56,White
20121214CTSAN,Fatal,Male,Student,6,White
20121214CTSAN,Fatal,Female,Student,6,White
20121214CTSAN,Fatal,Male,Student,6,
20121214CTSAN,Fatal,Female,Student,6,White
20121214CTSAN,Fatal,Male,Student,6,White
20121210TXSPH,,,,,
20121019ILBAC,Fatal,Male,Student,18,Black
20121012NDFAF,,Male,Student,14,
20120926OKSTS,,Male,Student,13,White
20120907ILNON,,,,,
20120827MDPEP,Wounded,Male,Student,17,White
20120824GABAH,,Male,Student,15,
20120816TNHAM,,,Student,Teen,
20120816TNHAM,,,Student,Teen,
20120706RINAP,Fatal,Male,No Relation,20,Black
20120525NCMAC,Fatal,Female,Parent,40,White
20120525AZWEA,Fatal,Female,Parent,34,Black
20120401ARKIR,Wounded,Male,Unknown,18,
20120315ALLEM,,Male,Student,Teen,
20120306FLEPJ,Fatal,Female,Principal/Vice-Principal,63,White
20120227OHCHC,Wounded,Male,Student,17,
20120227OHCHC,Wounded,Male,Student,18,
20120227OHCHC,Wounded,Male,Student,Teen,
20120227OHCHC,Fatal,Male,Student,16,
20120227OHCHC,Fatal,Male,Student,16,
20120227OHCHC,Fatal,Male,Student,Teen,
20120222WAARB,Wounded,Female,Student,8,Hispanic
20120210NHWAW,,Male,Student,14,White
20120110TXNOH,Wounded,Male,Student,16,Black
20120104TXCUB,,Male,Student,Child,
20111228MINOF,Wounded,Male,Unknown,,
20111212TXHAE,Wounded,Male,Student,13,White
20111212TXHAE,Wounded,Male,Student,14,White
20111024NCCAF,Wounded,Female,Student,15,White
20110930ORWIP,,,,,
20110930NCGAC,Wounded,Male,Former Student,17,
20110923WAISS,,Male,No Relation,51,
20110523HIHIP,Wounded,Male,Student,14,
20110517WAHOE,Wounded,Male,Unknown,17,
20110419TXBEH,Wounded,Female,Student,6,
20110419TXBEH,Wounded,Male,Student,6,
20110419TXBEH,Wounded,Male,Student,5,
20110413FLSHA,Wounded,Male,No Relation,17,
20110330TXWOH,Wounded,Male,Student,Teen,
20110330TXWOH,Wounded,Male,Student,,
20110330TXWOH,Wounded,Male,Student,,
20110330TXWOH,Wounded,Male,,,
20110330TXWOH,Wounded,Male,,,
20110330TXWOH,Fatal,Male,Student,,
20110325INMAM,Wounded,Male,Student,15,White
20110202CALOP,Fatal,Male,Principal/Vice-Principal,50,White
20110118CAGAL,Wounded,Male,Student,15,
20110118CAGAL,Wounded,Female,Student,15,
20110105NEMIO,Fatal,Male,Principal/Vice-Principal,Adult,
20110105NEMIO,Wounded,Female,Principal/Vice-Principal,Adult,
20110104INCRC,,,,,
20101206COAUA,Wounded,Female,Student,17,Hispanic
20101129WIMAM,,Male,Student,15,White
20101023KSTOT,Fatal,Male,No Relation,20,
20101023KSTOT,Wounded,Male,,17,
20101008CAKEC,Wounded,Female,Student,6,
20101008CAKEC,Wounded,Female,Student,7,
20101001CAALS,Fatal,Male,Student,15,
20100921SCSOC,Wounded,Male,Police Officer/SRO,Adult,
20100908MIMUD,Wounded,Male,Student,16,
20100908MIMUD,Wounded,Female,Student,14,
20100830TNSUB,Fatal,Male,No Relation,62,White
20100518CASOS,Wounded,Male,Student,15,
20100428VAWOP,,,,,
20100226WABIT,Fatal,Female,Teacher,30,White
20100223CODEL,Wounded,Female,Student,Teen,
20100223CODEL,Wounded,Male,Student,Teen,
20100210TNINK,Wounded,Male,Principal/Vice-Principal,Adult,
20100210TNINK,Wounded,Female,Principal/Vice-Principal,Adult,
20100205ALDIM,Fatal,Male,Student,14,
20100120ALLIL,Wounded,Female,Teacher,32,
20091211LABOS,Wounded,Female,Student,18,
20091106PAHAW,Wounded,Male,Student,17,
20091030CAWIL,Fatal,Female,Student,16,
20091030CAWIL,Wounded,Male,Student,18,
20091030CAWIL,Wounded,Male,Nonstudent Using Athletic Facilities/Attending Game,20,
20091016SCCAC,Fatal,Male,Student,Teen,
20091008NYMAM,Wounded,Female,Student,18,
20090916VAVIG,,Unknown,Student,,
20090916VAVIG,,Unknown,Student,,
20090911MIOWO,Fatal,Male,No Relation,63,
20090908CTSTS,,,,,
20090827NCWEF,,Male,Nonstudent,22,
20090624IAAPP,Fatal,Male,Other Staff,58,White
20090615CAINS,Wounded,Female,Student,15,
20090615CAINS,Wounded,Male,Student,Teen,
20090615CAINS,Wounded,Male,Student,Teen,
20090518LALAL,,Male,Student,15,
20090505NYCAC,,Male,Student,17,White
20090501WISHS,,Male,Student,17,
20090413CALOL,Wounded,Male,Student,16,
20090311TXCYH,,,,,
20090310FLRIJ,,,,,
20090306NCWEF,Wounded,Male,Student,15,
20090302SDROS,,Male,Student,8,
20090223CTBRN,,Male,No Relation,19,
20090220CAJOH,,Male,Nonstudent,29,
20090220CAJOH,,Male,Nonstudent,5,
20090217MICED,Wounded,Male,Relative,19,
20090211NCSCZ,Wounded,Male,Student,14,White
20090210CABAE,,,,,
20090127NCCLC,,,,,
20090123ILCAC,Fatal,Male,Former Student,17,Black
20090120PAEAE,Wounded,Female,Nonstudent,21,
20090120MIBEM,Wounded,Male,Nonstudent Using Athletic Facilities/Attending Game,19,
20090120MIBEM,Wounded,Male,Nonstudent Using Athletic Facilities/Attending Game,19,
20090120MIBEM,Wounded,Male,Nonstudent Using Athletic Facilities/Attending Game,16,
20090120MIBEM,Wounded,Male,Nonstudent Using Athletic Facilities/Attending Game,20,
20090120ILCOC,Wounded,Male,Nonstudent Using Athletic Facilities/Attending Game,16,Black
20090114ILPEC,Wounded,Male,Student,Teen,
20090114ILPEC,Wounded,Male,Student,Teen,
20090114ILPEC,Wounded,Male,Student,Teen,
20090109ILDUC,Wounded,Male,Gang Member,Teen,
20090109ILDUC,Wounded,Male,Gang Member,Teen,
20090109ILDUC,Wounded,Male,Gang Member,Teen,
20090109ILDUC,Wounded,Male,Gang Member,Teen,
20090109ILDUC,Wounded,Male,Gang Member,Teen,
20090108DEWIN,Wounded,Male,Student,18,
20090108DEWIN,Wounded,Female,Police Officer/SRO,Adult,
20081231OKKEN,,Male,Nonstudent,68,
20081231GASHS,Wounded,Unknown,Other Staff,Adult,
20081227PAWIP,Wounded,Male,Nonstudent,27,
20081227PAWIP,Wounded,Female,Nonstudent,31,
20081222FLLAL,,Female,Teacher,47,White
20081221SCSUS,Wounded,Male,Student,17,
20081212NYWIM,Wounded,Male,Student,14,
20081212NCGUA,Fatal,Male,No Relation,16,
20081205MNSHF,,Male,Teacher,34,
20081202CAKIK,Wounded,Male,Student,15,
20081202CAKIK,Fatal,Female,Relative,11,
20081130CAOAG,Wounded,Male,No Relation,19,
20081125TXNOH,Wounded,Male,,,
20081118CACOO,,,,,
20081118CACEC,Wounded,Male,Student,19,
20081115UTDES,Fatal,Male,Student,15,
20081115COTHL,Fatal,Male,No Relation,23,
20081112FLDIF,Fatal,Female,Student,15,
20081103CAELO,,,,,
20081103CABEB,Fatal,Male,,18,
20081031MESTS,,,,,
20081029CAELG,Wounded,Female,Teacher,Adult,
20081023ALPRP,Wounded,Female,Parent,43,
20081020CAVAA,,Male,Student,14,White
20081016MIHED,Fatal,Male,Student,16,
20081016MIHED,Wounded,Female,Student,15,
20081016MIHED,Wounded,Male,Student,16,
20081016MIHED,Wounded,Male,Former Student,16,
20080919CAGEA,Wounded,Female,Nonstudent Using Athletic Facilities/Attending Game,12,
20080919CAGEA,Wounded,Male,Nonstudent Using Athletic Facilities/Attending Game,19,
20080915CAMIS,,Male,Student,17,
20080902OHSOW,,,,,
20080821TNCEK,Fatal,Male,Student,15,
20080814WALAF,Fatal,Male,,26,
20080811WAWAK,,Male,Student,Child,
20080516LAMAT,,Male,Student,14,
20080416CAROF,Fatal,Male,Student,17,Hispanic
20080306ALDAM,,Male,Student,18,
20080214CAEOO,Fatal,Male,Student,14,
20080211TNMIM,Wounded,Male,Student,19,
20080207OHNOP,Fatal,Female,Teacher,Adult,
